x,t,u
0.0,0.0,0.0
0.02040816326530612,0.0,0.25470445363925964
0.04081632653061224,0.0,0.4990133599114763
0.061224489795918366,0.0,0.7231082801811173
0.08163265306122448,0.0,0.9182889335066109
0.1020408163265306,0.0,1.077444457009546
0.12244897959183673,0.0,1.1954256587038303
0.14285714285714285,0.0,1.2692954385589417
0.16326530612244897,0.0,1.2984424161918462
0.18367346938775508,0.0,1.2845516215534702
0.2040816326530612,0.0,1.231435303641935
0.22448979591836732,0.0,1.1447358924262607
0.24489795918367346,0.0,1.0315213261910445
0.26530612244897955,0.0,0.8997997985985123
0.2857142857142857,0.0,0.7579860426230446
0.3061224489795918,0.0,0.6143542243958666
0.32653061224489793,0.0,0.4765131790745223
0.3469387755102041,0.0,0.35093804357207586
0.36734693877551017,0.0,0.24258844060071666
0.3877551020408163,0.0,0.15463750360056333
0.4081632653061224,0.0,0.08832858970264262
0.42857142857142855,0.0,0.042967997883543274
0.44897959183673464,0.0,0.016052952778012775
0.4693877551020408,0.0,0.0035251262616852463
0.4897959183673469,0.0,0.00013163913845991304
0.5102040816326531,0.0,-0.00013163913845992692
0.5306122448979591,0.0,-0.0035251262616852186
0.5510204081632653,0.0,-0.016052952778012664
0.5714285714285714,0.0,-0.04296799788354322
0.5918367346938775,0.0,-0.08832858970264235
0.6122448979591836,0.0,-0.1546375036005629
0.6326530612244897,0.0,-0.24258844060071588
0.6530612244897959,0.0,-0.3509380435720753
0.673469387755102,0.0,-0.476513179074522
0.6938775510204082,0.0,-0.6143542243958656
0.7142857142857142,0.0,-0.7579860426230434
0.7346938775510203,0.0,-0.8997997985985113
0.7551020408163265,0.0,-1.031521326191044
0.7755102040816326,0.0,-1.1447358924262605
0.7959183673469387,0.0,-1.231435303641934
0.8163265306122448,0.0,-1.28455162155347
0.836734693877551,0.0,-1.2984424161918462
0.8571428571428571,0.0,-1.2692954385589417
0.8775510204081632,0.0,-1.1954256587038308
0.8979591836734693,0.0,-1.0774444570095476
0.9183673469387754,0.0,-0.9182889335066122
0.9387755102040816,0.0,-0.7231082801811182
0.9591836734693877,0.0,-0.49901335991147655
0.9795918367346939,0.0,-0.2547044536392609
1.0,0.0,-4.898587196589413e-16
0.0,0.04081632653061224,0.060444048321703574
0.02040816326530612,0.04081632653061224,0.19373316096180698
0.04081632653061224,0.04081632653061224,0.341273209408988
0.061224489795918366,0.04081632653061224,0.4944078568068198
0.08163265306122448,0.04081632653061224,0.6453910132362749
0.1020408163265306,0.04081632653061224,0.7889206133877577
0.12244897959183673,0.04081632653061224,0.9209574698241457
0.14285714285714285,0.04081632653061224,1.0376838948937417
0.16326530612244897,0.04081632653061224,1.1349094444645518
0.18367346938775508,0.04081632653061224,1.2077486608242414
0.2040816326530612,0.04081632653061224,1.250483622461735
0.22448979591836732,0.04081632653061224,1.2567161850419124
0.24489795918367346,0.04081632653061224,1.2201624717012611
0.26530612244897955,0.04081632653061224,1.1366487928812785
0.2857142857142857,0.04081632653061224,1.0075113111362264
0.3061224489795918,0.04081632653061224,0.8429366969634916
0.32653061224489793,0.04081632653061224,0.6618234745269587
0.3469387755102041,0.04081632653061224,0.48622893038054354
0.36734693877551017,0.04081632653061224,0.33374177742342076
0.3877551020408163,0.04081632653061224,0.2132854233949941
0.4081632653061224,0.04081632653061224,0.1258311183555314
0.42857142857142855,0.04081632653061224,0.0674357359051553
0.44897959183673464,0.04081632653061224,0.031985713881645284
0.4693877551020408,0.04081632653061224,0.012784787352374465
0.4897959183673469,0.04081632653061224,0.003202248184322126
0.5102040816326531,0.04081632653061224,-0.003202248184322106
0.5306122448979591,0.04081632653061224,-0.012784787352374417
0.5510204081632653,0.04081632653061224,-0.03198571388164517
0.5714285714285714,0.04081632653061224,-0.0674357359051551
0.5918367346938775,0.04081632653061224,-0.125831118355531
0.6122448979591836,0.04081632653061224,-0.2132854233949935
0.6326530612244897,0.04081632653061224,-0.33374177742341987
0.6530612244897959,0.04081632653061224,-0.48622893038054255
0.673469387755102,0.04081632653061224,-0.6618234745269577
0.6938775510204082,0.04081632653061224,-0.8429366969634903
0.7142857142857142,0.04081632653061224,-1.0075113111362253
0.7346938775510203,0.04081632653061224,-1.136648792881278
0.7551020408163265,0.04081632653061224,-1.2201624717012611
0.7755102040816326,0.04081632653061224,-1.256716185041912
0.7959183673469387,0.04081632653061224,-1.250483622461735
0.8163265306122448,0.04081632653061224,-1.2077486608242418
0.836734693877551,0.04081632653061224,-1.1349094444645524
0.8571428571428571,0.04081632653061224,-1.0376838948937424
0.8775510204081632,0.04081632653061224,-0.9209574698241465
0.8979591836734693,0.04081632653061224,-0.7889206133877587
0.9183673469387754,0.04081632653061224,-0.6453910132362757
0.9387755102040816,0.04081632653061224,-0.49440785680682037
0.9591836734693877,0.04081632653061224,-0.3412732094089885
0.9795918367346939,0.04081632653061224,-0.19373316096180754
1.0,0.04081632653061224,-0.06044404832170411
0.0,0.08163265306122448,0.05217750129526958
0.02040816326530612,0.08163265306122448,0.15824482673338552
0.04081632653061224,0.08163265306122448,0.26794762351501955
0.061224489795918366,0.08163265306122448,0.3808834812563921
0.08163265306122448,0.08163265306122448,0.4953016312570165
0.1020408163265306,0.08163265306122448,0.6091080762000121
0.12244897959183673,0.08163265306122448,0.7203066110288092
0.14285714285714285,0.08163265306122448,0.8270240929788785
0.16326530612244897,0.08163265306122448,0.9273457397793166
0.18367346938775508,0.08163265306122448,1.0190711814821203
0.2040816326530612,0.08163265306122448,1.099399259743538
0.22448979591836732,0.08163265306122448,1.1644767750018143
0.24489795918367346,0.08163265306122448,1.2086743082005527
0.26530612244897955,0.08163265306122448,1.223388529224241
0.2857142857142857,0.08163265306122448,1.195471642906472
0.3061224489795918,0.08163265306122448,1.1077065724360853
0.32653061224489793,0.08163265306122448,0.9488310264405505
0.3469387755102041,0.08163265306122448,0.7344327880376657
0.36734693877551017,0.08163265306122448,0.5108886060933999
0.3877551020408163,0.08163265306122448,0.32365351077735577
0.4081632653061224,0.08163265306122448,0.19006311528913467
0.42857142857142855,0.08163265306122448,0.10431043908676128
0.44897959183673464,0.08163265306122448,0.05307340625493131
0.4693877551020408,0.08163265306122448,0.023860101256070496
0.4897959183673469,0.08163265306122448,0.0066820546517166015
0.5102040816326531,0.08163265306122448,-0.006682054651716554
0.5306122448979591,0.08163265306122448,-0.02386010125607041
0.5510204081632653,0.08163265306122448,-0.053073406254931135
0.5714285714285714,0.08163265306122448,-0.10431043908676096
0.5918367346938775,0.08163265306122448,-0.1900631152891341
0.6122448979591836,0.08163265306122448,-0.323653510777355
0.6326530612244897,0.08163265306122448,-0.5108886060933989
0.6530612244897959,0.08163265306122448,-0.7344327880376645
0.673469387755102,0.08163265306122448,-0.9488310264405493
0.6938775510204082,0.08163265306122448,-1.1077065724360842
0.7142857142857142,0.08163265306122448,-1.1954716429064716
0.7346938775510203,0.08163265306122448,-1.223388529224241
0.7551020408163265,0.08163265306122448,-1.2086743082005524
0.7755102040816326,0.08163265306122448,-1.164476775001814
0.7959183673469387,0.08163265306122448,-1.0993992597435387
0.8163265306122448,0.08163265306122448,-1.019071181482121
0.836734693877551,0.08163265306122448,-0.9273457397793169
0.8571428571428571,0.08163265306122448,-0.8270240929788788
0.8775510204081632,0.08163265306122448,-0.7203066110288099
0.8979591836734693,0.08163265306122448,-0.6091080762000126
0.9183673469387754,0.08163265306122448,-0.495301631257017
0.9387755102040816,0.08163265306122448,-0.3808834812563926
