x,t,u
0.0,0.0,1.3887943864964021e-11
0.02040816326530612,0.0,1.0253335186207648e-10
0.04081632653061224,0.0,6.964921467452757e-10
0.061224489795918366,0.0,4.353024981464373e-09
0.08163265306122448,0.0,2.5031677893321586e-08
0.1020408163265306,0.0,1.324380051059974e-07
0.12244897959183673,0.0,6.44702220031694e-07
0.14285714285714285,0.0,2.8875503621930407e-06
0.16326530612244897,0.0,1.1899366362885437e-05
0.18367346938775508,0.0,4.511718251797752e-05
0.2040816326530612,0.0,0.00015739247782176112
0.22448979591836732,0.0,0.0005051842946762714
0.24489795918367346,0.0,0.001491899523651323
0.26530612244897955,0.0,0.00405371466908538
0.2857142857142857,0.0,0.010134227381485726
0.3061224489795918,0.0,0.023310520913629843
0.32653061224489793,0.0,0.04933296062501595
0.3469387755102041,0.0,0.09606081060706428
0.36734693877551017,0.0,0.1720993306255487
0.3877551020408163,0.0,0.28368474455065096
0.4081632653061224,0.0,0.4302458093712627
0.42857142857142855,0.0,0.6003730411984042
0.44897959183673464,0.0,0.7708139805328335
0.4693877551020408,0.0,0.9105459140717878
0.4897959183673469,0.0,0.9896416924365574
0.5102040816326531,0.0,0.9896416924365574
0.5306122448979591,0.0,0.9105459140717884
0.5510204081632653,0.0,0.7708139805328342
0.5714285714285714,0.0,0.6003730411984047
0.5918367346938775,0.0,0.4302458093712632
0.6122448979591836,0.0,0.2836847445506517
0.6326530612244897,0.0,0.17209933062554925
0.6530612244897959,0.0,0.09606081060706445
0.673469387755102,0.0,0.04933296062501604
0.6938775510204082,0.0,0.023310520913629895
0.7142857142857142,0.0,0.01013422738148578
0.7346938775510203,0.0,0.004053714669085402
0.7551020408163265,0.0,0.0014918995236513268
0.7755102040816326,0.0,0.0005051842946762737
0.7959183673469387,0.0,0.00015739247782176226
0.8163265306122448,0.0,4.5117182517977845e-05
0.836734693877551,0.0,1.1899366362885522e-05
0.8571428571428571,0.0,2.8875503621930513e-06
0.8775510204081632,0.0,6.44702220031694e-07
0.8979591836734693,0.0,1.3243800510599834e-07
0.9183673469387754,0.0,2.5031677893321854e-08
0.9387755102040816,0.0,4.353024981464388e-09
0.9591836734693877,0.0,6.964921467452807e-10
0.9795918367346939,0.0,1.0253335186207648e-10
1.0,0.0,1.3887943864964021e-11
0.0,0.01020408163265306,0.0
0.02040816326530612,0.01020408163265306,2.2633513164916773e-10
0.04081632653061224,0.01020408163265306,1.446822786505071e-09
0.061224489795918366,0.01020408163265306,8.52344440036321e-09
0.08163265306122448,0.01020408163265306,4.627995809702214e-08
0.1020408163265306,0.01020408163265306,2.3162818759568752e-07
0.12244897959183673,0.01020408163265306,1.0686952822044283e-06
0.14285714285714285,0.01020408163265306,4.545947487533148e-06
0.16326530612244897,0.01020408163265306,1.782983640071336e-05
0.18367346938775508,0.01020408163265306,6.448626490940694e-05
0.2040816326530612,0.01020408163265306,0.00021509402560168918
0.22448979591836732,0.01020408163265306,0.0006617205306458041
0.24489795918367346,0.01020408163265306,0.0018777990031837793
0.26530612244897955,0.01020408163265306,0.0049157955729921205
0.2857142857142857,0.01020408163265306,0.01187269368232295
0.3061224489795918,0.01020408163265306,0.026457826727544133
0.32653061224489793,0.01020408163265306,0.0544057861413282
0.3469387755102041,0.01020408163265306,0.10324192476599112
0.36734693877551017,0.01020408163265306,0.18080831963267008
0.3877551020408163,0.01020408163265306,0.2922537790200508
0.4081632653061224,0.01020408163265306,0.4360195202878625
0.42857142857142855,0.01020408163265306,0.6004498995376897
0.44897959183673464,0.01020408163265306,0.763290274112942
0.4693877551020408,0.01020408163265306,0.8956900560541126
0.4897959183673469,0.01020408163265306,0.9702632267371889
0.5102040816326531,0.01020408163265306,0.970263226737189
0.5306122448979591,0.01020408163265306,0.895690056054113
0.5510204081632653,0.01020408163265306,0.7632902741129428
0.5714285714285714,0.01020408163265306,0.6004498995376902
0.5918367346938775,0.01020408163265306,0.43601952028786306
0.6122448979591836,0.01020408163265306,0.2922537790200514
0.6326530612244897,0.01020408163265306,0.18080831963267058
0.6530612244897959,0.01020408163265306,0.10324192476599137
0.673469387755102,0.01020408163265306,0.054405786141328294
0.6938775510204082,0.01020408163265306,0.026457826727544195
0.7142857142857142,0.01020408163265306,0.011872693682322995
0.7346938775510203,0.01020408163265306,0.004915795572992146
0.7551020408163265,0.01020408163265306,0.001877799003183787
0.7755102040816326,0.01020408163265306,0.0006617205306458065
0.7959183673469387,0.01020408163265306,0.0002150940256016904
0.8163265306122448,0.01020408163265306,6.44862649094074e-05
0.836734693877551,0.01020408163265306,1.7829836400713488e-05
0.8571428571428571,0.01020408163265306,4.545947487533174e-06
0.8775510204081632,0.01020408163265306,1.0686952822044313e-06
0.8979591836734693,0.01020408163265306,2.3162818759568805e-07
0.9183673469387754,0.01020408163265306,4.627995809702252e-08
0.9387755102040816,0.01020408163265306,8.523444400363287e-09
0.9591836734693877,0.01020408163265306,1.446822786505077e-09
0.9795918367346939,0.01020408163265306,2.2633513164916894e-10
1.0,0.01020408163265306,0.0
0.0,0.02040816326530612,0.0
0.02040816326530612,0.02040816326530612,4.699024998348179e-10
0.04081632653061224,0.02040816326530612,2.881575606460619e-09
0.061224489795918366,0.02040816326530612,1.6040017960649406e-08
0.08163265306122448,0.02040816326530612,8.243992846851373e-08
0.1020408163265306,0.02040816326530612,3.9129930954765603e-07
0.12244897959183673,0.02040816326530612,1.7155406343308233e-06
0.14285714285714285,0.02040816326530612,6.948573480956764e-06
0.16326530612244897,0.02040816326530612,2.6006108601614136e-05
0.18367346938775508,0.02040816326530612,8.995434129438617e-05
0.2040816326530612,0.02040816326530612,0.0002876186179678882
0.22448979591836732,0.02040816326530612,0.0008502362626817998
0.24489795918367346,0.02040816326530612,0.002324168937015019
0.26530612244897955,0.02040816326530612,0.00587592645017513
0.2857142857142857,0.02040816326530612,0.013741611241616087
0.3061224489795918,0.02040816326530612,0.029731719187842037
0.32653061224489793,0.02040816326530612,0.059523390047993514
0.3469387755102041,0.02040816326530612,0.11028083754528505
0.36734693877551017,0.02040816326530612,0.189108690440242
0.3877551020408163,0.02040816326530612,0.3001722480807564
0.4081632653061224,0.02040816326530612,0.4410823565934563
0.42857142857142855,0.02040816326530612,0.6000603483924188
0.44897959183673464,0.02040816326530612,0.755832328917592
0.4693877551020408,0.02040816326530612,0.8815225362958795
0.4897959183673469,0.02040816326530612,0.9519927999198352
0.5102040816326531,0.02040816326530612,0.9519927999198353
0.5306122448979591,0.02040816326530612,0.88152253629588
0.5510204081632653,0.02040816326530612,0.7558323289175927
0.5714285714285714,0.02040816326530612,0.6000603483924195
0.5918367346938775,0.02040816326530612,0.44108235659345685
0.6122448979591836,0.02040816326530612,0.30017224808075693
0.6326530612244897,0.02040816326530612,0.18910869044024248
0.6530612244897959,0.02040816326530612,0.11028083754528532
0.673469387755102,0.02040816326530612,0.059523390047993646
0.6938775510204082,0.02040816326530612,0.029731719187842107
0.7142857142857142,0.02040816326530612,0.01374161124161613
0.7346938775510203,0.02040816326530612,0.005875926450175156
0.7551020408163265,0.02040816326530612,0.0023241689370150295
0.7755102040816326,0.02040816326530612,0.0008502362626818033
0.7959183673469387,0.02040816326530612,0.0002876186179678895
0.8163265306122448,0.02040816326530612,8.995434129438674e-05
0.836734693877551,0.02040816326530612,2.6006108601614323e-05
0.8571428571428571,0.02040816326530612,6.9485734809568095e-06
0.8775510204081632,0.02040816326530612,1.7155406343308313e-06
0.8979591836734693,0.02040816326530612,3.912993095476571e-07
0.9183673469387754,0.02040816326530612,8.243992846851406e-08
0.9387755102040816,0.02040816326530612,1.604001796064954e-08
0.9591836734693877,0.02040816326530612,2.881575606460641e-09
0.9795918367346939,0.02040816326530612,4.699024998348201e-10
1.0,0.02040816326530612,0.0
0.0,0.030612244897959183,0.0
0.02040816326530612,0.030612244897959183,9.456362984986088e-10
0.04081632653061224,0.030612244897959183,5.514534072113551e-09
0.061224489795918366,0.030612244897959183,2.9084177658299916e-08
0.08163265306122448,0.030612244897959183,1.4184249875847683e-07
0.1020408163265306,0.030612244897959183,6.400678857551421e-07
0.12244897959183673,0.030612244897959183,2.673194557182303e-06
0.14285714285714285,0.030612244897959183,1.0335576538094465e-05
0.16326530612244897,0.030612244897959183,3.700432950678223e-05
0.18367346938775508,0.030612244897959183,0.00012271477206966501
